,model,scientificName,height,x_meters,y_meters
2516,Hiperfire2,Axis axis,7.35,0.016816208,0.739870073
2517,Hiperfire2,Axis axis,7.35,1.943398019,0.183476377
2518,Hiperfire2,Semnopithecus schistaceus,7.35,0.488388911,0.028548177
2519,Hiperfire2,Axis axis,7.35,-2.067843515,-1.263402311
2520,Hiperfire2,Axis axis,7.35,0.400949671,0.80988456
2521,Hiperfire2,Axis axis,7.35,-1.871197529,-0.955960063
2522,Hiperfire2,Axis axis,7.35,-1.920186022,-0.973818807
2523,Hiperfire2,Axis axis,7.35,-2.155442876,0.820859026
2524,Hiperfire2,Rusa unicolor,7.4,0.596575068,0.550290989
2525,Hiperfire2,Rusa unicolor,7.4,-0.737811761,0.058947575
2526,Hiperfire1,Axis axis,7.4,-1.79685068,-1.009418379
2527,Hiperfire1,Axis axis,7.4,-2.085224714,-1.782856265
2528,Hiperfire1,Axis axis,7.4,-2.355873683,-1.900070736
2529,Hiperfire1,Axis axis,7.4,-2.267875531,-1.657755352
2530,Hiperfire1,Axis axis,7.4,-2.267274752,0.780278863
2531,Hiperfire2,Macaca mulatta,7.4,-0.405660015,-0.503053934
2532,Hiperfire2,Axis axis,7.4,0.782408258,0.740315178
2533,Hiperfire2,Sus scrofa,7.4,1.729249379,0.519258773
2534,Hiperfire1,Axis axis,6.5,-1.383713023,-0.585096022
2535,Hiperfire1,Axis axis,6.5,1.095253788,0.664439826
2536,Hiperfire1,Sus scrofa,6.5,0.756095827,1.250258456
2537,Hiperfire1,Panthera tigris,6.5,0.556270501,0.353744833
2538,Hiperfire2,Macaca mulatta,7.4,-1.214740215,-0.533507373
2539,Hiperfire2,Semnopithecus schistaceus,7.4,0.595163395,-0.56114477
2540,Hiperfire2,Semnopithecus schistaceus,7.4,0.993975252,-0.540340386
2541,Hiperfire2,Sus scrofa,7.4,-0.982370829,0.128552433
2542,Hiperfire2,Macaca mulatta,7.1,0.190319671,0.70219572
2543,Hiperfire2,Axis porcinus,4.5,0.349714107,-0.119746953
2544,Hiperfire2,Sus scrofa,4.5,0.349714107,-0.119746953
2545,Hiperfire2,Axis axis,4.5,0.349714107,-0.119746953
2546,Hiperfire2,Axis porcinus,4.5,0.681106493,-0.183093127
2547,Hiperfire2,Axis porcinus,4.5,0.593387674,-0.39174382
2548,Hiperfire2,Rhinoceros unicornis,7.5,2.205425363,-1.19600806
2549,Browning,Elephas maximus,7.35,2.953801558,-1.635686744
2550,Browning,Rhinoceros unicornis,7.35,2.79310251,-1.398464339
2551,Browning,Elephas maximus,7.35,2.79310251,-1.398464339
2552,Browning,Elephas maximus,7.35,-3.244590313,-0.939630294
2553,Browning,Elephas maximus,7.1,2.683314919,-1.439667857
2554,Browning,Axis porcinus,7.15,1.439137289,1.499760714
2555,Hiperfire2,Panthera tigris,7.5,-1.229000668,-0.21714938
2556,Hiperfire2,Sus scrofa,7.5,0.534122653,0.368829842
2557,Browning,Axis axis,8.4,0.033835192,-0.143056793
2558,Browning,Rhinoceros unicornis,8.4,-0.904406852,1.827472583
2559,Browning,Axis axis,8.4,-0.300332039,-0.694741418
2560,Browning,Axis axis,8.4,0.488436042,-1.434264127
2561,Browning,Axis axis,8.4,3.43012722,-0.215213091
2562,Browning,Rhinoceros unicornis,8.4,-0.842942308,0.93184638
2563,Browning,Panthera tigris,8.4,-0.781477765,-0.376470328
2564,Hiperfire2,Elephas maximus,7.1,-0.730181614,0.323979373
2565,Hiperfire2,Elephas maximus,7.1,-0.335640744,0.856003365
2566,Hiperfire2,Rusa unicolor,8.2,-1.293262716,-0.198313762
2567,Hiperfire2,Muntiacus muntjak,8.2,-2.72808563,-0.219766894
2568,Hiperfire2,Macaca mulatta,7.5,1.470940783,-0.57255788
2569,Hiperfire2,Axis axis,7.5,0.317422492,-0.26040346
2570,Hiperfire2,Axis porcinus,7.5,0.317422492,-0.26040346
2571,Hiperfire2,Semnopithecus schistaceus,7.5,0.197628046,-0.948520344
2572,Browning,Elephas maximus,7.5,2.053637014,1.626121324
2573,Browning,Axis porcinus,7.5,-1.263539344,0.767833362
2574,Browning,Axis axis,7.5,-1.263539344,0.767833362
2575,Browning,Elephas maximus,7.5,2.994723385,1.319749384
2576,Browning,Rhinoceros unicornis,7.5,2.461717679,0.683048257
2577,Browning,Rhinoceros unicornis,7.5,3.801466905,-0.625341508
2578,Browning,Axis axis,7.5,1.51731698,-1.059561111
2579,Browning,Rhinoceros unicornis,7.5,-3.198665009,-0.10877813
2580,Browning,Sus scrofa,7.5,-3.198665009,-0.10877813
2581,Browning,Rhinoceros unicornis,7.5,2.265721048,1.169119901
2582,Browning,Rhinoceros unicornis,7.5,3.731775844,0.204816479
2583,Browning,Semnopithecus schistaceus,7.5,1.66353224,0.853963619
2584,Hiperfire2,Panthera tigris,7.8,-1.700166721,0.042341341
2585,Hiperfire2,Hystrix indica,7.8,-0.497720419,0.185367388
2586,Hiperfire2,Axis axis,7.35,-0.950599493,0.248420383
2587,Hiperfire2,Semnopithecus schistaceus,7.35,0.254681094,-0.936546893
2588,Hiperfire2,Axis axis,7.35,-1.658453543,-0.026310005
2589,Hiperfire2,Axis axis,7.35,1.165430526,0.945093574
2590,Hiperfire2,Axis axis,7.35,-1.699441558,-0.8051268
2591,Hiperfire2,Axis axis,7.35,0.254497801,-1.042962048
2592,Hiperfire2,Muntiacus muntjak,7.35,0.396391608,-0.283953604
2593,Browning,Sus scrofa,7.35,-1.206241663,0.100840266
2594,Hiperfire2,Hystrix indica,7.25,0.199601305,0.022158335
2595,Hiperfire2,Muntiacus muntjak,7.25,2.07028706,-0.285103091
2596,Hiperfire2,Muntiacus muntjak,7.25,2.085325465,0.105886486
2597,Hiperfire2,Semnopithecus schistaceus,7.1,2.256706005,0.371534898
2598,Hiperfire2,Axis axis,7.1,0.85569151,0.328378869
2599,Hiperfire2,Macaca mulatta,7.1,0.85569151,0.328378869
2600,Hiperfire2,Semnopithecus schistaceus,7.1,-0.463416946,-0.81722504
2601,Hiperfire2,Semnopithecus schistaceus,7.1,-0.283274311,-0.726770693
2602,Browning,Rusa unicolor,7.4,-2.336070772,1.571239654
2603,Browning,Rusa unicolor,7.4,-0.88182804,-1.414599147
2604,Browning,Semnopithecus schistaceus,7.4,-1.498937897,0.870295074
2605,Hiperfire2,Panthera tigris,7.7,-1.924828654,-0.067823772
2606,Hiperfire2,Macaca mulatta,7.1,-1.548294648,0.589855826
2607,Hiperfire2,Rusa unicolor,7.4,-1.575886539,0.37414514
2608,Hiperfire2,Axis axis,7.45,-0.710849838,-0.359932119
2609,Hiperfire2,Rusa unicolor,7.45,-0.710849838,-0.359932119
